# Fields: PRG CRC, Name, Genie Code (HEX), Pro Action Rocky Code (HEX), Address (HEX), Value (HEX), Compare Value (HEX), IsPrgOffset, Description
DF58FC5A;10-Yard Fight (USA, Europe);ZEEXIPIE;;;;;0;Your team runs faster
B330ED11;Ski or Die (USA);IESTEYLA;;;;;0;Acro Aerials - More jumps allowed (2 of 2)
0857DF48;Skull & Crossbones (USA) (Unl);SZNOTNVK;;;;;0;Infinite continues
0857DF48;Skull & Crossbones (USA) (Unl);PEXPTYIA;;;;;0;1 continue
0857DF48;Skull & Crossbones (USA) (Unl);PEXPTYIE;;;;;0;9 continues
0857DF48;Skull & Crossbones (USA) (Unl);SUOEIVVS;;;;;0;Infinite weapons
0857DF48;Skull & Crossbones (USA) (Unl);SZONGXVK;;;;;0;Infinite time
0857DF48;Skull & Crossbones (USA) (Unl);AZONAXGL;;;;;0;Faster timer
0857DF48;Skull & Crossbones (USA) (Unl);AYONAXGL;;;;;0;Slower timer
0857DF48;Skull & Crossbones (USA) (Unl);POVPLYZU;;;;;0;Half energy for Red Dog and One Eye (1 of 2)
0857DF48;Skull & Crossbones (USA) (Unl);POEPZYZU;;;;;0;Half energy for Red Dog and One Eye (2 of 2)
0857DF48;Skull & Crossbones (USA) (Unl);LVVPLYZL;;;;;0;Double energy for Red Dog and One Eye (1 of 2)
0857DF48;Skull & Crossbones (USA) (Unl);POEPZYZU;;;;;0;Double energy for Red Dog and One Eye (2 of 2)
0857DF48;Skull & Crossbones (USA) (Unl);EUVEYNEK;;;;;0;Better super-jump (1 of 2)
0857DF48;Skull & Crossbones (USA) (Unl);EUVAGNEK;;;;;0;Better super-jump (2 of 2)
AD7F9480;Sky Kid (USA);SXEKGZVI;;;;;0;Infinite lives
AD7F9480;Sky Kid (USA);VANNVZSA;;;;;0;P1 has more lives than P2
AD7F9480;Sky Kid (USA);AAOKIZPA;;;;;0;Shoot more bullets
AD7F9480;Sky Kid (USA);PANYNZLA;;;;;0;Start with 1 life - both players
AD7F9480;Sky Kid (USA);TANYNZLA;;;;;0;Start with 6 lives - both players
AD7F9480;Sky Kid (USA);PANYNZLE;;;;;0;Start with 9 lives - both players
AD7F9480;Sky Kid (USA);IAVNNZPA;;;;;0;Start on level 5 (1 of 2)
AD7F9480;Sky Kid (USA);GAVNUZAA;;;;;0;Start on level 5 (2 of 2)
AD7F9480;Sky Kid (USA);ZAVNNZPE;;;;;0;Start on level 10 (1 of 2)
AD7F9480;Sky Kid (USA);PAVNUZAE;;;;;0;Start on level 10 (2 of 2)
AD7F9480;Sky Kid (USA);APVNNZPA;;;;;0;Start on level 15 (1 of 2)
AD7F9480;Sky Kid (USA);YAVNUZAE;;;;;0;Start on level 15 (2 of 2)
AD7F9480;Sky Kid (USA);GPVNNZPA;;;;;0;Start on level 20 (1 of 2)
AD7F9480;Sky Kid (USA);LPVNUZAA;;;;;0;Start on level 20 (2 of 2)
AD7F9480;Sky Kid (USA);;;00BB;00;;0;Invincibility - P1
AD7F9480;Sky Kid (USA);;;00CB;00;;0;Invincibility - P2
F76C815E;Sky Shark (USA) (Rev 0A);OZNEAAVS;;;;;0;Infinite lives
F76C815E;Sky Shark (USA) (Rev 0A);GXUEALVI;;;;;0;Infinite Bombs
F76C815E;Sky Shark (USA) (Rev 0A);GZNEIOVS;;;;;0;Infinite credits
F76C815E;Sky Shark (USA) (Rev 0A);GZXATEOZ;;;;;0;Start with 1 life - P1
F76C815E;Sky Shark (USA) (Rev 0A);AAUALAGA;;;;;0;Start with 1 life - P2
F76C815E;Sky Shark (USA) (Rev 0A);AAUALAGE;;;;;0;Start with 9 lives - P2
F76C815E;Sky Shark (USA) (Rev 0A);AAEELOGI;;;;;0;Autofire
F76C815E;Sky Shark (USA) (Rev 0A);TAVPSTLA;;;;;0;Double Bombs
F76C815E;Sky Shark (USA) (Rev 0A);TAUAYALA;;;;;0;Double credits
F76C815E;Sky Shark (USA) (Rev 0A);AANEZPGA;;;;;0;1 life after continue - both players
F76C815E;Sky Shark (USA) (Rev 0A);AANEZPGE;;;;;0;9 lives after continue - both players
F76C815E;Sky Shark (USA) (Rev 0A);TAXEZAXZ;;;;;0;Start with 9 lives - P1 (1 of 2)
F76C815E;Sky Shark (USA) (Rev 0A);PZXELENY;;;;;0;Start with 9 lives - P1 (2 of 2)
F76C815E;Sky Shark (USA) (Rev 0A);EZXAPPKZ;;;;;0;Start with maximum firepower (1 of 2)
F76C815E;Sky Shark (USA) (Rev 0A);TAXAZOIL;;;;;0;Start with maximum firepower (2 of 2)
B7F485D8;Slalom (USA);PAOULZAA;;;;;0;Ski super fast
B7F485D8;Slalom (USA);AAEPLIPA;;;;;0;No track obstacles
B7F485D8;Slalom (USA);XZXPATVZ;;;;;0;Timer at 5 minutes for all tracks (1 of 2)
B7F485D8;Slalom (USA);PAXPPVPN;;;;;0;Timer at 5 minutes for all tracks (2 of 2)
2989EAD6;Smash T.V. (USA);UIVYGXVS;;;;;0;Infinite lives
2989EAD6;Smash T.V. (USA);OPNXVTTE;;;;;0;Get a lot more Grenades
2989EAD6;Smash T.V. (USA);OXXUUYVS;;;;;0;Infinite Grenades
2989EAD6;Smash T.V. (USA);EAOZPZEY;;;;;0;Touch and kill most enemies
4022C94E;Smurfs, The (Europe) (En,Fr,De,Es);EIEAELEY;;;;;0;Invincibility (1 of 2)
4022C94E;Smurfs, The (Europe) (En,Fr,De,Es);ESNXPLEY;;;;;0;Invincibility (2 of 2)
4022C94E;Smurfs, The (Europe) (En,Fr,De,Es);SXKPLVVK;;;;;0;Infinite health
4022C94E;Smurfs, The (Europe) (En,Fr,De,Es);SXOLXUSE;;;;;0;Infinite lives
4022C94E;Smurfs, The (Europe) (En,Fr,De,Es);SUKPSOSO;;;;;0;Infinite time
8E9C4F74;Snake Rattle n Roll (USA);SXEYOZVG;;;;;0;Infinite time
8E9C4F74;Snake Rattle n Roll (USA);AGNNVXTT;;;;;0;Faster timer
8E9C4F74;Snake Rattle n Roll (USA);EPNNVXTT;;;;;0;Slower timer
8E9C4F74;Snake Rattle n Roll (USA);AEXAYZZA;;;;;0;1 life - both players
8E9C4F74;Snake Rattle n Roll (USA);IEXAYZZA;;;;;0;6 lives - both players
8E9C4F74;Snake Rattle n Roll (USA);AEXAYZZE;;;;;0;9 lives - both players
8E9C4F74;Snake Rattle n Roll (USA);AEUAETZA;;;;;0;1 life - both players, after continue
8E9C4F74;Snake Rattle n Roll (USA);IEUAETZA;;;;;0;6 lives - both players, after continue
8E9C4F74;Snake Rattle n Roll (USA);AEUAETZE;;;;;0;9 lives - both players, after continue
8E9C4F74;Snake Rattle n Roll (USA);PEUEGXNY;;;;;0;Start on level 2
8E9C4F74;Snake Rattle n Roll (USA);ZEUEGXNY;;;;;0;Start on level 3
8E9C4F74;Snake Rattle n Roll (USA);LEUEGXNY;;;;;0;Start on level 4
8E9C4F74;Snake Rattle n Roll (USA);GEUEGXNY;;;;;0;Start on level 5
8E9C4F74;Snake Rattle n Roll (USA);IEUEGXNY;;;;;0;Start on level 6
8E9C4F74;Snake Rattle n Roll (USA);TEUEGXNY;;;;;0;Start on level 7
8E9C4F74;Snake Rattle n Roll (USA);SLOUSVVS;;;;;0;Infinite lives - both players
8E9C4F74;Snake Rattle n Roll (USA);ZAXOSGPA;;;;;0;Super-jump
8E9C4F74;Snake Rattle n Roll (USA);LAXOSGPA;;;;;0;Mega-jump
8E9C4F74;Snake Rattle n Roll (USA);;;0062;09;;0;Easy win
8E9C4F74;Snake Rattle n Roll (USA);;;00CF;09;;0;Infinite time (alt)
8E9C4F74;Snake Rattle n Roll (USA);;;03DF;03;;0;Infinite lives
8E9C4F74;Snake Rattle n Roll (USA);;;040D;11;;0;Invincibility (blinking)
8E9C4F74;Snake Rattle n Roll (USA);;;0499;07;;0;Max tongue height
8E9C4F74;Snake Rattle n Roll (USA);;;059F;1C;;0;Infinite health
C05D2034;Snake's Revenge (USA);SZEVEPSA;;;;;0;Invincibility
C05D2034;Snake's Revenge (USA);AXXVGYAG;;;;;0;Start with half bullets for Beretta M92
C05D2034;Snake's Revenge (USA);EEXVGYAG;;;;;0;Start with double bullets for Beretta M92
C05D2034;Snake's Revenge (USA);SZEEOUSE;;;;;0;Infinite Beretta ammo
C05D2034;Snake's Revenge (USA);SXOASKSE;;;;;0;Infinite Shotgun ammo
C05D2034;Snake's Revenge (USA);SZKAKKSE;;;;;0;Infinite Grenades
C05D2034;Snake's Revenge (USA);SXVEOKSE;;;;;0;Infinite Missiles
C05D2034;Snake's Revenge (USA);XTNTZVEE;;;;;0;Infinite ammo for all weapons
C05D2034;Snake's Revenge (USA);SXKVKASA;;;;;0;Infinite health
C05D2034;Snake's Revenge (USA);AEUVOAYA;;;;;0;Reduce your injuries by up to 50%
C05D2034;Snake's Revenge (USA);XVUYTUZE;;;;;0;Play with less health (1 of 2)
C05D2034;Snake's Revenge (USA);XTKZXKZE;;;;;0;Play with less health (2 of 2)
C05D2034;Snake's Revenge (USA);PPUGASTA;;;;;0;Start a new game to view ending
C05D2034;Snake's Revenge (USA);ZEOVAYPA;;;;;0;Start with Machine Gun instead of Beretta (1 of 2)
C05D2034;Snake's Revenge (USA);XKXVTYEG;;;;;0;Start with Machine Gun instead of Beretta (2 of 2)
C05D2034;Snake's Revenge (USA);GEOVAYPA;;;;;0;Start with Shotgun instead of Beretta (1 of 2)
C05D2034;Snake's Revenge (USA);KKXVTYEG;;;;;0;Start with Shotgun instead of Beretta (2 of 2)
C05D2034;Snake's Revenge (USA);AXOVAYPA;;;;;0;Start with Grenades instead of Beretta (1 of 2)
C05D2034;Snake's Revenge (USA);VKXVTYEG;;;;;0;Start with Grenades instead of Beretta (2 of 2)
C05D2034;Snake's Revenge (USA);EEOVAYPA;;;;;0;Start with Missiles instead of Beretta (1 of 2)
C05D2034;Snake's Revenge (USA);EKXVTYEK;;;;;0;Start with Missiles instead of Beretta (2 of 2)
C05D2034;Snake's Revenge (USA);SXSZTEVK;;;;;0;Infinite time for Metal Gear battle
C05D2034;Snake's Revenge (USA);ESXALLEY;;;;;0;One hit defeats Metal Gear
D27B7E36;Snow Brothers (USA);SUUAVVVS;;;;;0;Invincibility
D27B7E36;Snow Brothers (USA);SXNEUYVI;;;;;0;Infinite number of chances
D27B7E36;Snow Brothers (USA);PAXXPLZE;;;;;0;Start with 10 chances instead of 3 (count starts at 9 instead of 2)
D27B7E36;Snow Brothers (USA);AAXXPLZA;;;;;0;Start with 1 chance (count starts at 0)
D27B7E36;Snow Brothers (USA);PAOAYLZE;;;;;0;Always get 10 chances after a continue (count restarts at 9)
D27B7E36;Snow Brothers (USA);AAOAYLZA;;;;;0;Always get 1 chance after a continue (count restarts at 0)
D27B7E36;Snow Brothers (USA);OUOOGEOO;;;;;0;Don't lose super ability after you lose a chance
D27B7E36;Snow Brothers (USA);YAEEYAAE;;;;;0;Start with Speed Skates, Power Shots and super snow-throwing
D27B7E36;Snow Brothers (USA);PAEEYAAA;;;;;0;Start with Speed Skates (don't use with other "start with" codes)
D27B7E36;Snow Brothers (USA);ZAEEYAAA;;;;;0;Start with Power Shots (don't use with other "start with" codes)
D27B7E36;Snow Brothers (USA);GAEEYAAA;;;;;0;Start with super snow-throwing ability (don't use with other "start with" codes)
D27B7E36;Snow Brothers (USA);GEVZTZAA;;;;;0;Start on 5th floor
D27B7E36;Snow Brothers (USA);PEVZTZAE;;;;;0;Start on 10th floor
D27B7E36;Snow Brothers (USA);LOVZTZAA;;;;;0;Start on 20th floor
D27B7E36;Snow Brothers (USA);IOVZTZAE;;;;;0;Start on 30th floor
D27B7E36;Snow Brothers (USA);YXVZTZAA;;;;;0;Start on 40th floor
D27B7E36;Snow Brothers (USA);PUVZTZAA;;;;;0;Start on 50th floor
32E37DCB;Soccer (World);APOOKZIP;;;;;0;Each half lasts only 10 minutes
32E37DCB;Soccer (World);AIOOKZIP;;;;;0;Each half lasts for 50 minutes
32E37DCB;Soccer (World);KASUOTSA;;;;;0;Start X goal up (1 of 3)
32E37DCB;Soccer (World);KASUUVSE;;;;;0;Start X goal up (2 of 3)
32E37DCB;Soccer (World);PASLVTAA;;;;;0;Start 1 goal up (3 of 3)
32E37DCB;Soccer (World);LASLVTAA (3 of 3);;;;;0;Start 3 goals up
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);PAKSZLGA;;;;;0;Start with 1 ship and 1 life
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);AAKSZLGE;;;;;0;Start with 8 ships and 8 lives
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);SZXONIVG;;;;;0;Infinite lives
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);AEXXAVNY;;;;;0;Minimum damage taken from walls
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);ZASSTLAA;;;;;0;Start on level 3
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);IASSTLAA;;;;;0;Start on level 6
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);AASSTLAE;;;;;0;Start on level 9
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);ZASSTLAE;;;;;0;Start on level 11
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);AASSZLPE;;;;;0;Start with more money
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);SVEKOVON;;;;;0;Weapons use up no energy
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);UNSPLSLE;;;;;0;Reversed gravity for planet 1
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);VTSOZVTO;;;;;0;Reversed gravity for planet 2
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);KVOPATGP;;;;;0;Reversed gravity for planet 3
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);XNVOTSZE;;;;;0;Reversed gravity for planet 4
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);ETXPGTAZ;;;;;0;Reversed gravity for planet 5
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);OTUOYVPX;;;;;0;Reversed gravity for planet 6
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);UTEOPTLZ;;;;;0;Reversed gravity for planet 7
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);AOXOLVEV;;;;;0;Normal gravity for planet 8
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);AEXZGVSY;;;;;0;No damage taken from walls (1 of 2)
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);AEXXAVNY;;;;;0;No damage taken from walls (2 of 2)
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);AEUIOXYA;;;;;0;Items for free (1 of 2)
8111BA08;Solar Jetman - Hunt for the Golden Warpship (USA);GXKSOZSA;;;;;0;Items for free (2 of 2)
0771C34F;Solomon's Key (USA);SZVAIAAX;;;;;0;Invincibility
0771C34F;Solomon's Key (USA);OUXZYPOP;;;;;0;Infinite life
0771C34F;Solomon's Key (USA);XTKKKEXK;;;;;0;Infinite lives
0771C34F;Solomon's Key (USA);GZOXLAAX;;;;;0;Indestructible fireball
0771C34F;Solomon's Key (USA);AAXZIALZ;;;;;0;Continuous fairies
0771C34F;Solomon's Key (USA);KAXOOEVE;;;;;0;Start with 40,000 life points
0771C34F;Solomon's Key (USA);GZUPTOSE;;;;;0;Start on last level reached
0771C34F;Solomon's Key (USA);VTUPTOSE;;;;;0;Start on next level
0771C34F;Solomon's Key (USA);SZUOPOSE;;;;;0;Start on level XX (1 of 3)
0771C34F;Solomon's Key (USA);UPUOLPGA;;;;;0;Start on level XX (2 of 3)
0771C34F;Solomon's Key (USA);PAUPIPAE;;;;;0;Start on level 10 (1 of 3)
0771C34F;Solomon's Key (USA);LPUPIPAA;;;;;0;Start on level 20 (3 of 3)
0771C34F;Solomon's Key (USA);IPUPIPAE;;;;;0;Start on level 30 (3 of 3)
0771C34F;Solomon's Key (USA);YZUPIPAA;;;;;0;Start on level 40 (3 of 3)
0771C34F;Solomon's Key (USA);;;0028;80;;0;Invincibility (alt)
0771C34F;Solomon's Key (USA);;;042F;80;;0;Infinite fireballs
0771C34F;Solomon's Key (USA);;;0438;09;;0;Infinite life (alt)
EDCF1B71;Solstice - The Quest for the Staff of Demnos (USA);SZSESXVK;;;;;0;Infinite lives
EDCF1B71;Solstice - The Quest for the Staff of Demnos (USA);SUSPIXVS;;;;;0;Infinite Potions
EDCF1B71;Solstice - The Quest for the Staff of Demnos (USA);PAKAVIGA;;;;;0;Start with 1 life
EDCF1B71;Solstice - The Quest for the Staff of Demnos (USA);AAKAVIGE;;;;;0;Start with 8 lives
EDCF1B71;Solstice - The Quest for the Staff of Demnos (USA);PAXELPLA;;;;;0;1 life after continue
EDCF1B71;Solstice - The Quest for the Staff of Demnos (USA);AAXELPLE;;;;;0;8 lives after continue
EDCF1B71;Solstice - The Quest for the Staff of Demnos (USA);GAOEUIZA;;;;;0;Start with full flasks of Potions
EDCF1B71;Solstice - The Quest for the Staff of Demnos (USA);AAOEUIZA;;;;;0;Start with no Potions
EDCF1B71;Solstice - The Quest for the Staff of Demnos (USA);SXUXYGAX;;;;;0;Multi-jump
EDCF1B71;Solstice - The Quest for the Staff of Demnos (USA);;;0784;04;;0;Infinite Green Potion
EDCF1B71;Solstice - The Quest for the Staff of Demnos (USA);;;0785;04;;0;Infinite Yellow Potion
EDCF1B71;Solstice - The Quest for the Staff of Demnos (USA);;;0786;04;;0;Infinite Light Purple Potion
EDCF1B71;Solstice - The Quest for the Staff of Demnos (USA);;;0787;04;;0;Infinite Dark Purple Potion
EDCF1B71;Solstice - The Quest for the Staff of Demnos (USA);;;0789;09;;0;Infinite lives (alt)
8218C637;Space Hunter (Japan);SZOLGNVK;;;;;0;Infinite energy (1 of 2)
8218C637;Space Hunter (Japan);SXOLYVSO;;;;;0;Infinite energy (2 of 2)
50920B03;Space Invaders (Japan);;;0029;09;;0;Infinite lives - P1
50920B03;Space Invaders (Japan);;;002A;09;;0;Infinite lives - P2
D202612B;Spartan X 2 (Japan);SXEIXKVK;;;;;0;Infinite health (1 of 2)
D202612B;Spartan X 2 (Japan);SZUSVKSE;;;;;0;Infinite health (2 of 2)
D9976CDD;Spelunker (USA);ATKPAIAZ;;;;;0;Invincibility (1 of 3)
D9976CDD;Spelunker (USA);TUEEYKNN;;;;;0;Invincibility (2 of 3)
D9976CDD;Spelunker (USA);GXOAPKIX;;;;;0;Invincibility (3 of 3)
D9976CDD;Spelunker (USA);AEXAYTAP;;;;;0;Invisibility
D9976CDD;Spelunker (USA);SNEAKEVN;;;;;0;Jump higher (1 of 2)
D9976CDD;Spelunker (USA);EANEEAAA;;;;;0;Jump higher (2 of 2)
D9976CDD;Spelunker (USA);IXOOPSVK;;;;;0;Infinite lives
D9976CDD;Spelunker (USA);AANATPZA;;;;;0;Start with 1 life
D9976CDD;Spelunker (USA);IANATPZA;;;;;0;Start with 6 lives
D9976CDD;Spelunker (USA);AANATPZE;;;;;0;Start with 9 lives
D9976CDD;Spelunker (USA);;;022F;FF;;0;Have a high score
D9976CDD;Spelunker (USA);;;0234;63;;0;Infinite lives (alt)
D9976CDD;Spelunker (USA);;;0237;09;;0;Infinite Bombs
D9976CDD;Spelunker (USA);;;0238;09;;0;Infinite Flares
00BEC4D7;Spider-Man - Return of the Sinister Six (USA);SXNUIZAX;;;;;0;Invincibility
00BEC4D7;Spider-Man - Return of the Sinister Six (USA);SXOKVVSE;;;;;0;Infinite health
FF71813F;Spiritual Warfare (USA) (v5.1) (Unl);NYXLIIAE;;;;;0;Start with all armors, 7 of each fruit, all items, 99 Keys, 255 God's Wrath, 99 Birds
FF71813F;Spiritual Warfare (USA) (v5.1) (Unl);APSUAITE;;;;;0;Start with max energy
FF71813F;Spiritual Warfare (USA) (v5.1) (Unl);SXNKPGSA;;;;;0;Infinite energy
FF71813F;Spiritual Warfare (USA) (v5.1) (Unl);SXSKEIVG;;;;;0;Infinite Vial Of God's Wrath
CA37AA92;Spiritual Warfare (USA) (v6.0) (Unl);NNSUYGAE;;;;;0;Start with all armors, 7 of each fruit, all items, 99 Keys, 255 God's Wrath, 99 Birds
CA37AA92;Spiritual Warfare (USA) (v6.0) (Unl);APOLZITE;;;;;0;Start with max energy
CA37AA92;Spiritual Warfare (USA) (v6.0) (Unl);SXUKLGSA;;;;;0;Infinite energy
CA37AA92;Spiritual Warfare (USA) (v6.0) (Unl);NNSUYGAE;;;;;0;Infinite Vial Of God's Wrath
CA37AA92;Spiritual Warfare (USA) (v6.0) (Unl);AIVPPPEL;;;;;0;Items are free
CA37AA92;Spiritual Warfare (USA) (v6.0) (Unl);SXOOTXGK;;;;;0;Any answer is correct
CA37AA92;Spiritual Warfare (USA) (v6.0) (Unl);GZSKKGTA;;;;;0;Hit anywhere with fruits
CA37AA92;Spiritual Warfare (USA) (v6.0) (Unl);SXOKXIVG;;;;;0;Infinite vials
CA37AA92;Spiritual Warfare (USA) (v6.0) (Unl);AVSTGSOG;;;;;0;Walk through walls (not diagonally)
CA37AA92;Spiritual Warfare (USA) (v6.0) (Unl);AEOVXIZA;;;;;0;Invincibility
61FBD9A6;Spiritual Warfare (USA) (v6.1) (Unl);NYEUYIAE;;;;;0;Start with all armors, 7 of each fruit, all items, 99 Keys, 255 God's Wrath, 99 Birds
61FBD9A6;Spiritual Warfare (USA) (v6.1) (Unl);APKLZITE;;;;;0;Start with max energy
61FBD9A6;Spiritual Warfare (USA) (v6.1) (Unl);SXVGLGSA;;;;;0;Infinite energy
61FBD9A6;Spiritual Warfare (USA) (v6.1) (Unl);SXKGXIVG;;;;;0;Infinite Vial Of God's Wrath
D666560F;Splatter House - Wanpaku Graffiti (Japan);AAKXGPLA;;;;;0;Hit anywhere (1 of 3)
D666560F;Splatter House - Wanpaku Graffiti (Japan);AAUXPOLP;;;;;0;Hit anywhere (2 of 3)
D666560F;Splatter House - Wanpaku Graffiti (Japan);GZUZGPEL;;;;;0;Hit anywhere (3 of 3)
D666560F;Splatter House - Wanpaku Graffiti (Japan);AXXKLGAX;;;;;0;Moon-jump (1 of 4)
D666560F;Splatter House - Wanpaku Graffiti (Japan);EEXGILIA;;;;;0;Moon-jump (2 of 4)
D666560F;Splatter House - Wanpaku Graffiti (Japan);PXXGGUOK;;;;;0;Moon-jump (3 of 4)
D666560F;Splatter House - Wanpaku Graffiti (Japan);YVXGLUNA;;;;;0;Moon-jump (4 of 4)
D666560F;Splatter House - Wanpaku Graffiti (Japan);IEVXVTZA;;;;;0;Start a new game to view ending
FE2DAB28;Spy Hunter (USA);SXVPEZSA;;;;;0;Infinite health
FE2DAB28;Spy Hunter (USA);SXKAYOVK;;;;;0;Infinite lives
FE2DAB28;Spy Hunter (USA);SZEUSGVG;;;;;0;Infinite lives (alt)
FE2DAB28;Spy Hunter (USA);SZKUANVK;;;;;0;Infinite missiles
FE2DAB28;Spy Hunter (USA);VXELTVSE;;;;;0;Infinite smoke
FE2DAB28;Spy Hunter (USA);SXSOOZSA;;;;;0;No enemies (1 of 2)
FE2DAB28;Spy Hunter (USA);SZUOVLSA;;;;;0;No enemies (2 of 2)
FE2DAB28;Spy Hunter (USA);AAUEASTA;;;;;0;Enemies die automatically (1 of 3)
FE2DAB28;Spy Hunter (USA);AESXEUYA;;;;;0;Enemies die automatically (2 of 3)
FE2DAB28;Spy Hunter (USA);XVSZXLAV;;;;;0;Enemies die automatically (3 of 3)
FE2DAB28;Spy Hunter (USA);AENOESTA;;;;;0;Hit anywhere (1 of 5)
FE2DAB28;Spy Hunter (USA);AENOKIIP;;;;;0;Hit anywhere (2 of 5)
FE2DAB28;Spy Hunter (USA);AESXEUYA;;;;;0;Hit anywhere (3 of 5)
FE2DAB28;Spy Hunter (USA);AEVOSIGZ;;;;;0;Hit anywhere (4 of 5)
FE2DAB28;Spy Hunter (USA);SXNONISA;;;;;0;Hit anywhere (5 of 5)
FE2DAB28;Spy Hunter (USA);TEEXLILA;;;;;0;Double missiles on pick-up
FE2DAB28;Spy Hunter (USA);YAEZNIYE;;;;;0;Slow down timer
FE2DAB28;Spy Hunter (USA);GXSAKUSE;;;;;0;Keep special weapons (1 of 2)
FE2DAB28;Spy Hunter (USA);GXSANUSE;;;;;0;Keep special weapons (2 of 2)
FE2DAB28;Spy Hunter (USA);ZEEXKIAA;;;;;0;Start with 2 extra lives
FE2DAB28;Spy Hunter (USA);TEEXKIAA;;;;;0;Start with 6 extra lives
C0DD00E0;Spy vs Spy (USA);SZVAYUVK;;;;;0;Stop black spy's clock
C0DD00E0;Spy vs Spy (USA);SXUELUVK;;;;;0;Stop white spy's clock
C0DD00E0;Spy vs Spy (USA);PUEAPLIU;;;;;0;Black spy has 100 seconds in a minute
C0DD00E0;Spy vs Spy (USA);PUSAILIU;;;;;0;White spy has 100 seconds in a minute
C0DD00E0;Spy vs Spy (USA);ONVZYNUT;;;;;0;Black spy has deadly punches
C0DD00E0;Spy vs Spy (USA);IEVZLYIE;;;;;0;White spy has deadly punches
1808061A;Sqoon (USA);AEEAAIPA;;;;;0;Infinite lives
1808061A;Sqoon (USA);AEUESLZA;;;;;0;Start with 1 life
1808061A;Sqoon (USA);IEUESLZA;;;;;0;Start with 6 lives
1808061A;Sqoon (USA);AEUESLZE;;;;;0;Start with 9 lives
1808061A;Sqoon (USA);LASEXLPA;;;;;0;Start at phase 3
1808061A;Sqoon (USA);IASEXLPA;;;;;0;Start at phase 5
1808061A;Sqoon (USA);AASEXLPE;;;;;0;Start at phase 8
1808061A;Sqoon (USA);SZEEOSVK;;;;;0;Never lose your special weapon
1808061A;Sqoon (USA);ZEOOEYPA;;;;;0;Gain main weapon on rescuing 9 humans
1808061A;Sqoon (USA);GXEAKKSE;;;;;0;Never lose humans on dying (1 of 2)
1808061A;Sqoon (USA);GXSUZXSE;;;;;0;Never lose humans on dying (2 of 2)
BF9A28E1;Squashed (USA) (Proto);SXOOZTAX;;;;;0;Invincibility
BF9A28E1;Squashed (USA) (Proto);SINPTKVS;;;;;0;Infinite lives
BF9A28E1;Squashed (USA) (Proto);SGVTIVVK;;;;;0;Infinite time
7D38027A;Stanley - The Search for Dr. Livingston (USA);XTSXXYVK;;;;;0;Infinite time on continue screen
7D38027A;Stanley - The Search for Dr. Livingston (USA);SZEGYUSE;;;;;0;Infinite health
7D38027A;Stanley - The Search for Dr. Livingston (USA);NNXGVZAE;;;;;0;Start a new game with complete map
7D38027A;Stanley - The Search for Dr. Livingston (USA);;;0496;5F;;0;Have all weapons (1 of 9)
7D38027A;Stanley - The Search for Dr. Livingston (USA);;;0497;5F;;0;Have all weapons (2 of 9)
7D38027A;Stanley - The Search for Dr. Livingston (USA);;;0498;01;;0;Have all weapons (3 of 9)
7D38027A;Stanley - The Search for Dr. Livingston (USA);;;0499;5F;;0;Have all weapons (4 of 9)
7D38027A;Stanley - The Search for Dr. Livingston (USA);;;049A;5F;;0;Have all weapons (5 of 9)
7D38027A;Stanley - The Search for Dr. Livingston (USA);;;049B;5F;;0;Have all weapons (6 of 9)
7D38027A;Stanley - The Search for Dr. Livingston (USA);;;049C;5F;;0;Have all weapons (7 of 9)
7D38027A;Stanley - The Search for Dr. Livingston (USA);;;049D;5F;;0;Have all weapons (8 of 9)
7D38027A;Stanley - The Search for Dr. Livingston (USA);;;049E;5F;;0;Have all weapons (9 of 9)
7D38027A;Stanley - The Search for Dr. Livingston (USA);;;057E;26;;0;Infinite health (alt)
1E5FDFA3;Star Force (USA);SZKEVTVG;;;;;0;Infinite lives
1E5FDFA3;Star Force (USA);AEUAUIZA;;;;;0;Start with 1 life
1E5FDFA3;Star Force (USA);IEUAUIZA;;;;;0;Start with 6 lives
1E5FDFA3;Star Force (USA);AEUAUIZE;;;;;0;Start with 9 lives
